model,iteration,direction,phase,start_s,end_s,duration_s,power_w
llama-dev49,4,sim,idle,1.479202997,1.509468514,0.030265517,84.0000
llama-dev49,4,sim,attention,1.509468514,1.521776480,0.012307966,700.0000
llama-dev49,4,sim,addnorm,1.521776480,1.521852870,0.000076391,140.0000
llama-dev49,4,sim,gate,1.521852870,1.521916634,0.000063763,280.0000
llama-dev49,4,sim,idle,1.521916634,1.526369500,0.004452866,84.0000
llama-dev49,4,sim,gate,1.526369500,1.528453993,0.002084493,280.0000
llama-dev49,4,sim,experts,1.528453993,1.535209561,0.006755568,700.0000
llama-dev49,4,sim,idle,1.535209561,1.539667659,0.004458098,84.0000
llama-dev49,4,sim,addnorm,1.539667659,1.539744052,0.000076393,140.0000
llama-dev49,4,sim,attention,1.539744052,1.552052018,0.012307966,700.0000
llama-dev49,4,sim,addnorm,1.552052018,1.552128409,0.000076391,140.0000
llama-dev49,4,sim,gate,1.552128409,1.552192172,0.000063763,280.0000
llama-dev49,4,sim,idle,1.552192172,1.556645039,0.004452866,84.0000
llama-dev49,4,sim,gate,1.556645039,1.558729531,0.002084493,280.0000
llama-dev49,4,sim,experts,1.558729531,1.565485100,0.006755568,700.0000
llama-dev49,4,sim,idle,1.565485100,1.569943198,0.004458098,84.0000
llama-dev49,4,sim,addnorm,1.569943198,1.570019591,0.000076393,140.0000
llama-dev49,4,sim,attention,1.570019591,1.582327557,0.012307966,700.0000
llama-dev49,4,sim,addnorm,1.582327557,1.582403948,0.000076391,140.0000
llama-dev49,4,sim,gate,1.582403948,1.582467711,0.000063763,280.0000
llama-dev49,4,sim,idle,1.582467711,1.586920577,0.004452866,84.0000
llama-dev49,4,sim,gate,1.586920577,1.589005070,0.002084493,280.0000
llama-dev49,4,sim,experts,1.589005070,1.595760638,0.006755568,700.0000
llama-dev49,4,sim,idle,1.595760638,1.600218737,0.004458098,84.0000
llama-dev49,4,sim,addnorm,1.600218737,1.600295130,0.000076393,140.0000
llama-dev49,4,sim,attention,1.600295130,1.612603096,0.012307966,700.0000
llama-dev49,4,sim,addnorm,1.612603096,1.612679487,0.000076391,140.0000
llama-dev49,4,sim,gate,1.612679487,1.612732895,0.000053408,280.0000
llama-dev49,4,sim,gate,1.612732895,1.612743250,0.000010355,280.0000
llama-dev49,4,sim,idle,1.612743250,1.617185761,0.004442511,84.0000
llama-dev49,4,sim,gate,1.617185761,1.619270254,0.002084493,280.0000
llama-dev49,4,sim,experts,1.619270254,1.626025822,0.006755568,700.0000
llama-dev49,4,sim,idle,1.626025822,1.630483921,0.004458098,84.0000
llama-dev49,4,sim,addnorm,1.630483921,1.630560314,0.000076393,140.0000
llama-dev49,4,sim,idle,1.630560314,1.722073199,0.091512885,84.0000
llama-dev49,4,sim,addnorm,1.722073199,1.722224676,0.000151477,140.0000
llama-dev49,4,sim,gate,1.722224676,1.722228097,0.000003421,280.0000
llama-dev49,4,sim,idle,1.722228097,1.726677542,0.004449445,84.0000
llama-dev49,4,sim,gate,1.726677542,1.726769037,0.000091494,280.0000
