iteration,round_id,layer,mb,info,ready_s,start_s,finish_s
5,23375226866656,3,3,GROUP_BY backward all2all,1.965489299,1.965489299,1.966133109
5,23375226866176,3,3,GROUP_BY backward all2all,1.965900219,1.965900219,1.966550828
6,23375226861616,3,0,GROUP_BY forward all2all,2.179035834,2.179035834,2.179669483
6,23375226861136,3,0,GROUP_BY forward all2all,2.179035848,2.179035848,2.179669497
6,23375226864496,3,0,AGGREGATE forward all2all,2.188512280,2.188512280,2.189355786
6,23375226864016,3,0,AGGREGATE forward all2all,2.188512294,2.188512294,2.189355800
6,23375226864736,3,0,AGGREGATE backward all2all,2.210430890,2.210430890,2.211658936
6,23375226864256,3,0,AGGREGATE backward all2all,2.210432428,2.210432428,2.211678149
6,23375226849136,3,1,GROUP_BY forward all2all,2.210499627,2.210499627,2.211698033
6,23375226848656,3,1,GROUP_BY forward all2all,2.210499641,2.210499641,2.211699571
6,23375226861856,3,0,GROUP_BY backward all2all,2.218428219,2.218428219,2.219084820
6,23375226861376,3,0,GROUP_BY backward all2all,2.218447432,2.218447432,2.219099217
6,23375226848176,3,1,AGGREGATE forward all2all,2.225184389,2.225184389,2.226027895
6,23375226847696,3,1,AGGREGATE forward all2all,2.225203602,2.225203602,2.226047108
6,23375226848416,3,1,AGGREGATE backward all2all,2.271073729,2.271073729,2.272162995
6,23375226847936,3,1,AGGREGATE backward all2all,2.271169419,2.271169419,2.272363061
6,23375226871216,3,2,GROUP_BY forward all2all,2.271217419,2.271217419,2.272340872
6,23375226870736,3,2,GROUP_BY forward all2all,2.271236632,2.271236632,2.272436562
6,23375226849376,3,1,GROUP_BY backward all2all,2.277803196,2.277803196,2.278441650
6,23375226848896,3,1,GROUP_BY backward all2all,2.279132344,2.279132344,2.279782357
6,23375226858736,3,2,AGGREGATE forward all2all,2.285688448,2.285688448,2.286531954
6,23375226858256,3,2,AGGREGATE forward all2all,2.285888514,2.285888514,2.286732020
6,23375226858976,3,2,AGGREGATE backward all2all,2.319269822,2.319269822,2.319903472
6,23375226858496,3,2,AGGREGATE backward all2all,2.331854331,2.331854331,2.333087461
6,23375226865936,3,3,GROUP_BY forward all2all,2.331911307,2.331911307,2.333121474
6,23375226871456,3,2,GROUP_BY backward all2all,2.336388189,2.336388189,2.337387085
6,23375226866416,3,3,GROUP_BY forward all2all,2.336441789,2.336441789,2.337359197
